legacy_id,full_name,email,dob,sex,bsn,phone,city,weight,weight_unit,height_cm,status,signup_date,source
recpER9TUrnSG3gne,Mei van der Meer,mei.vandermeer@hotmail.com,02/04/2000,Male,,,Delft,97.5,kg,170,active,2023-09-25,campaign_expat_2023
recOd74yH8DSGbz6B,Grace van Dijk,grace.vandijk@outlook.com,1970-08-12,man,864446834,+31669093865,Eindhoven,138.8,kg,191,actief,2023-05-01,campaign_expat_2023
recnCVwOA2kUS4Bl6,Grace Jansen, grace.jansen@ziggo.nl,1987-05-10,V,,06-10149978,Haarlem,86.6,kg,160,Active,2024-12-01,website
reclePUWKyEwQ3kvc,Lisa Novak,lisa.novak@gmail.com,2005-12-17,f,,06-66338188,Groningen,97.6,kg,152,ACTIEF,2026-04-18,import
recUA5hRzeShGtyuU,Jesse Meijer,jesse.meijer@yahoo.com,1989-04-13,female,,06-33611787,Delft,86.5,kg,169,Active,2024-01-02,campaign_expat_2023
rec4t8U0c40IXQ4K2,Hendrik Sharma,hendrik.sharma@yahoo.com,08/30/1973,V,067077086,06-66696707,Amsterdam,121.5,kg,179,active,03/13/2024,typeform
recXnkZAzJSXU4RB1,Sanne Meijer,sanne.meijer@hotmail.com,1976-06-14,Male,784031691,0620851646,Amersfoort,80.7,kg,162,cancelled,21-01-2024,referral
recQzQHMCRDoecSl0,Lisa de Jong,lisa.dejong@icloud.com,2000-03-23,male,,06-21631039,Amersfoort,100.5,kg,156,active,2025-01-15,typeform
recAgvL6P7kcWrcZw,Oliver Dijkstra,oliver.dijkstra@hotmail.com,1961-11-28,Male,,06-95917355,Amsterdam,89.5,kg,156,Churned,2024-10-15,website
rec6IQRl68EZ785zv,Deniz Bos,deniz.bos@icloud.com,1963-07-28,Female,437075904,+31697015503,Zaandam,,kg,161,ACTIEF,2025-05-06,website
rec3xfeGJP0ITQhAe,Thijs Andersen,thijs.andersen@outlook.com,2000-07-06,M,641805822,0621136774,Leiden,70.7,kg,156,ACTIEF,2025-02-16,typeform
recWsBewir6q15mmw,Olga van der Meer, olga.vandermeer@hotmail.com,1962-05-26,Female,,+31639245132,Zaandam,89.9,kg,184,actief,2026-05-10,referral
recHs1rN6tjHRvAoC,Teun Smits,teun.smits@icloud.com,1977-03-01,M,,0607389448,Amersfoort,121.3,kg,172,actief,2025-05-27,typeform
recxOY9CAYqe1bzoW,Ivan Bakker,ivan.bakker@kpnmail.nl,1962-05-10,m,,+31693090882,Leiden,247.1,lbs,177,actief,2025-08-13,typeform
recmudlfa3Xm8Y6DK,Femke Ivanov,femke.ivanov@yahoo.com,20-01-1989,Female,,06-78401079,Apeldoorn,126.8,kg,186,churned,2022-03-17,import
recg1456TSO7T6sqn,Oliver Brouwer,oliver.brouwer@live.nl,1973-01-28,male,,06-79624391,Utrecht,129.3,kg,177,ACTIEF,2025-12-24,typeform
recQNsBqexRQN4XWu,Ivan de Groot,ivan.degroot@gmail.com,1970-01-22,V,615549056,0657997853,Leiden,83.5,kg,162,churned,2025-11-01,typeform
recSzb4iBm2OB6xct,Deniz de Jong,deniz.dejong@yahoo.com,04-07-1974,F,,+31644085028,Leiden,88.7,kg,171,Churned,21-05-2022,typeform
recdidGLIWmE52Xth,Kees Andersen,kees.andersen@protonmail.com,12-09-2003,M,,+31617517563,Zwolle,123.3,kg,192,Active,2022-04-03,campaign_expat_2023
recPWJrQFVaRHNuNM,Hendrik Sharma,hendrik.sharma@live.nl,05/07/1985,m,,+31624085479,Eindhoven,123.2,kg,51,opgezegd,2023-02-24,typeform
recY9vXOyr0if7OmZ,Noor de Wit,noor.dewit1@icloud.com,1973-08-13,m,353561277,+31610080925,Leiden,177.3,lbs,166,opgezegd,2024-06-26,import
recvw3M9cvf6e2LUQ,Kees Costa,kees.costa@hotmail.com,2001-02-05,V,,06-06083813,Almere,85.0,kg,179,opgezegd,2025-04-11,referral
recX8ajNUEtBCbNKC,Kasia Taylor,kasia.taylor@hotmail.com,06/06/1986,Male,,+31625095267,Zaandam,,kg,175,actief,2022-04-11,website
recQEBQlfWMscRIoG,Wei Vos,wei.vos@gmail.com,1981-03-18,man,,06-40120138,Amersfoort,99.1,kg,163,actief,2024-12-26,typeform
recOAZq5YMlbNsH6a,Noor Dekker,noor.dekker@protonmail.com,1980-11-16,Male,,,Zwolle,130.6,kg,186,paused,2026-04-21,typeform
recd19A6L3mPJbSBk,Lucas Kowalski,lucas.kowalski@ziggo.nl,1964-04-06,m,,0635616869,Almere,,kg,182,Churned,2025-11-10,typeform
recZ2WAUp2UiKc7UD,Anna Visser,anna.visser@yahoo.com,2007-05-25,vrouw,,06-78438712,Maastricht,,kg,154,active ,12/10/2023,referral
recXaxYOoquchwlSK,Emma Peters,emma.peters@protonmail.com,1961-04-10,male,,06-67326121,Maastricht,94.4,kg,159,cancelled,2025-12-16,website
reclYk9XOgs0anBq3,Oliver Bos,oliver.bos@kpnmail.nl,2003-06-29,M,,0615902711,Arnhem,96.0,kg,170,active ,2024-03-03,website
recE8URnJaHDpKSEE,Bramtje de Vries,bram.devriesx@kpnmail.nl,1968-07-13,Male,,,Zwolle,113.6,kg,168,churned,2024-06-02,campaign_expat_2023
rechfmDUGiTjQFpxH,Fleur Novak,fleur.novak@hotmail.com,27-02-1999,vrouw,,0682992205,Zaandam,109.2,kg,175,cancelled,01/24/2023,website
recNFPskM9veaoGJ8,Sofia Peters,sofia.peters@icloud.com,1982-01-23,M,437364203,+31631508545,Zaandam,83.3,kg,163,cancelled,2025-11-14,campaign_expat_2023
rec0y7sLiuHORwlbx,Femke Sharma,femke.sharma@ziggo.nl,07/13/2005,V,,,Amsterdam,112.2,kg,169,ACTIEF,16-05-2022,typeform
rectKfNkv2kvBytFL,Eva Peters,eva.peters@outlook.com,13-02-1985,V,,06-62164606,Rotterdam,63.8,kg,152,Churned,17-09-2022,referral
recLF5l2WbL0uZMFA,Maud Ricci,maud.ricci@protonmail.com,2002-10-19,V,,06-64895255,Rotterdam,139.6,kg,187,active ,2025-08-31,typeform
recgjWMVdGyBLQCmX,Kasia van den Berg,kasia.vandenberg@outlook.com,03/01/1967,female,,+31655866485,Apeldoorn,,kg,193,new,2023-04-25,website
recoitqVg3L3nqFG7,Anna Dijkstra,anna.dijkstra@gmail.com,1978-07-25,Male,604274750,06-65341553,Delft,78.9,kg,154,Churned,2024-06-11,typeform
recp3OjIwJpugi7TA,Emma Smits,emma.smits@yahoo.com,1976-05-05,m,,0610261719,Almere,114.2,kg,166,Active,2025-11-11,website
recifqJ6EuQaNyF8V,Bram Taylor,bram.taylor@kpnmail.nl,1965-07-26,F,,+31651501663,Apeldoorn,129.6,kg,179,churned,2025-07-13,typeform
rec0qqTnrc8KSDgcR,Kees de Jong, kees.dejong1@yahoo.com,07/09/1990,f,877852704,0617921875,Breda,104.8,kg,169,active ,06/19/2022,typeform
recynEhRxuoPk2cCm,Fleur Costa,fleur.costa@protonmail.com,1987-08-30,f,,,Dordrecht,101.5,kg,180,active,29-09-2022,typeform
recyWWBwQRfd1ijMm,Piotr Nair,PIOTR.NAIR@KPNMAIL.NL,2003-02-15,Male,,+31610578737,Amsterdam,87.8,kg,178,Prospect,2025-09-11,typeform
rec6JPdoADWQUWpD8,Gijs van den Berg,gijs.vandenberg@hotmail.com,2000-10-13,M,,06-01723492,Amsterdam,99.2,kg,158,Paused,2024-09-27,campaign_expat_2023
recDiawIYf3ste0Uk,Annelies Petrov,annelies.petrov@yahoo.com,1959-05-23,m,,+31654033948,Arnhem,126.5,kg,182,Active,2025-08-12,referral
recWSqz0NP89Dafxm,Jan Nair,jan.nair@live.nl,1963-06-08,F,,+31662428726,Maastricht,141.7,kg,195,Churned,2026-04-08,import
recfZcM9jzc5DF2uq,Kasia Brouwer,kasia.brouwer@outlook.com,28-06-1987,V,,06-78386770,Delft,132.4,kg,185,Active,10/18/2023,campaign_expat_2023
rech7tfeVgN3k7d7D,Ruben de Groot,ruben.degroot@hotmail.com,05-02-1976,V,,,Zaandam,77.1,kg,171,Paused,06-05-2024,typeform
recydTvjXNxB8aCNT,Emma Kowalski,emma.kowalski@live.nl,1999-01-11,m,,+31602148864,Delft,134.5,kg,180,Active,2025-11-21,import
recezt53Dni0ZPEVv,Julia Smits,julia.smits1@icloud.com,11-11-1986,f,,+31654873686,Tilburg,293.2,lbs,178,churned,06/28/2023,campaign_expat_2023
recZQruroYW2gUq19,Sofia Chen,sofia.chen@icloud.com,1964-09-26,Male,453335536,06-55539355,Leiden,131.2,kg,184,active ,2025-08-13,referral
recGdvdl7CaRN5A7q,James Nair,james.nair@ziggo.nl,1962-10-09,F,409499432,+31669043262,Zaandam,69.2,kg,157,churned,2023-09-26,campaign_expat_2023
recEjoNTnc25sHsOL,Grace Chen,grace.chen@ziggo.nl,1976-05-25,vrouw,,06-11279649,Zaandam,109.1,kg,196,prospect,2022-11-13,referral
recehzzQiUaqO8yJG,Lisa de Boer,lisa.deboer1@outlook.com,1972-12-01,M,218317529,+31674018332,Delft,110.5,kg,163,active ,2025-07-04,typeform
recxLlRvAnyh6Vbyi,Kasia Yilmaz,kasia.yilmaz@icloud.com,1981-02-20,f,948555932,+31638514125,Breda,95.8,kg,189,active,02/20/2024,referral
recXgJtY74q6SK1jY,Kasia Smit,kasia.smit@icloud.com,1958-12-15,vrouw,623859828,0614394639,Apeldoorn,100.6,kg,163,active,2023-09-14,referral
recf96PdGloC4wTk0,Deniz Kaya,deniz.kaya@hotmail.com,1979-09-09,vrouw,118628653,0673922932,Den Haag,72.7,kg,161,new,2025-07-13,typeform
recRhzdUuBFaNsy4L,Hendrik de Groot,hendrik.degroot1@outlook.com,1994-01-24,F,,+31627638914,Rotterdam,112.0,kg,171,active ,2022-05-17,website
rec4sVImRxqT1cGaK,Zeynep Sharma,zeynep.sharma@icloud.com,1966-10-28,m,,06-07676891,Tilburg,97.3,kg,171,cancelled,16-08-2023,referral
rec2OwpP7EfDM4pD2,Zeynep Wilson ,zeynep.wilson@outlook.com,1990-04-07,Male,491476061,06-56741874,Haarlem,,kg,174,Active,2024-12-30,typeform
rec2FwjINMagdyIFS,Jan Demir,jan.demir@live.nl,1962-01-30,f,,06-49568499,Maastricht,113.0,kg,166,ACTIEF,2023-02-13,website
recVXm7Sfv1J5qpq7,Eva Smits,eva.smits@live.nl,2006-05-18,vrouw,,+31669739246,Eindhoven,90.6,kg,152,actief,2023-07-23,typeform
rec3LMDm5cVIhJiFQ,Kees Mulder,kees.mulder@ziggo.nl,1997-03-29,V,,+31618111258,Zwolle,78.9,kg,157,on hold,2025-09-10,referral
receSKFG4RKh05y7T,Noor Andersen,noor.andersen@protonmail.com,1998-04-21,man,,,Nijmegen,86.1,kg,171,Churned,2025-09-25,website
recvpsZG9QuT4Ux7q,Roos Hendriks,roos.hendriks@gmail.com,1993-01-17,f,,,Groningen,119.1,kg,184,on hold,2024-09-06,import
recWvCi1ET2SGNMrr,Roos Brown,roos.brown@ziggo.nl,1995-12-26,vrouw,718363164,06-52161382,Nijmegen,100.3,kg,173,actief,2026-02-17,import
recDSVE5qQ1vTiZgj,Noor Bakker,noor.bakker@outlook.com,1978-02-11,Male,578855380,+31666777636,Maastricht,86.3,kg,172,Active,04-12-2022,typeform
recjYGnIAbTsycT4m,Noor Nair,noor.nair@hotmail.com,29-09-1989,vrouw,,0633915043,Den Haag,97.5,kg,168,active,19-07-2022,website
recauIF4QHHDLTkWM,Fatima van den Berg,fatima.vandenberg@ziggo.nl,2003-06-05,M,837922793,0657218896,Groningen,217.6,lbs,167,Active,09/24/2023,website
recDCluay0rce0YKe,Willem Nair,willem.nair@ziggo.nl,2007-01-10,female,,+31642638189,Dordrecht,138.5,kg,196,gepauzeerd,02-10-2023,website
rec23GimpLCDhxSyQ,Luuk de Vries,luuk.devries@ziggo.nl,1967-11-27,Female,408141256,0662680477,Nijmegen,119.5,kg,173,actief,2023-08-06,website
reczYBIAmfHKLLOXa,Jan Smits,jan.smits@hotmail.com,03/18/2000,Male,265984956,+31668284269,Breda,226.9,,179,active,2022-06-25,campaign_expat_2023
recf5Hu68E2vhYClW,Priya Chen,priya.chen@live.nl,2000-04-03,f,,06-65503507,Eindhoven,98.0,kg,187,gepauzeerd,2025-06-23,typeform
recOAVuCek8CDBZLw,Finn Novak,finn.novak@hotmail.com,09/10/1997,man,,0658582490,Delft,136.1,kg,183,lead,18-05-2022,typeform
recS3X6HqaaEcxYu7,Giulia Wilson,giulia.wilson@yahoo.com,1995-12-16,f,,06-82995720,Haarlem,111.1,kg,176,cancelled,2026-02-17,typeform
recTdt1IcNqRtjSRJ,Arjun Hendriks,arjun.hendriks@protonmail.com,1991-05-16,m,,0622595338,Breda,139.2,kg,183,active ,2024-06-27,import
recBHOxZtlbhEUmRa,Elena Sharma,elena.sharma@kpnmail.nl,01-07-1985,Female,,,Amersfoort,75.4,kg,157,cancelled,02-07-2023,website
recHgH4JWsm9uYGTo,Maud Smit,maud.smit@ziggo.nl,04-05-1966,F,,+31632631373,Apeldoorn,85.2,kg,163,actief,2023-11-22,import
rechSHY2jjjy7BMJe,Priya Bos,priya.bos@ziggo.nl,1994-03-17,Male,,06-84157639,Almere,65.9,kg,152,Prospect,2024-11-23,referral
recPXrYwQYcTgh0Xt,Milan Andersen,milan.andersen@protonmail.com,01/19/1998,V,848557785,+31685428386,Apeldoorn,88.7,kg,176,actief,04/04/2023,campaign_expat_2023
recNFPajHdLUXRXIb,Luuk Mulder,luuk.mulder@icloud.com,1999-01-18,M,714146432,,Amsterdam,103.2,kg,183,active ,2025-09-02,import
reclP8IfkT0b9S1Qc,Thijs Brouwer,thijs.brouwer@live.nl,2007-08-04,V,150614123,06-78223972,Zaandam,107.6,kg,193,opgezegd,12/30/2023,referral
recxtqS97M1MNyVP5,Daan Meijer,daan.meijer@ziggo.nl,2001-07-02,vrouw,,+31674389027,Haarlem,98.1,kg,186,Churned,2025-03-07,import
recmGrSc3NAmP6xJm,Kasia Meijer,kasia.meijer@icloud.com,1999-12-16,vrouw,,+31614764928,Rotterdam,81.0,kg,158,ACTIEF,2026-05-24,website
recjrNJHWvCv6CE6C,Gijs Demir,gijs.demir@gmail.com,25-11-1999,male,966877019,06-37138825,Haarlem,151.8,kg,198,active,2024-01-18,typeform
rec4cmDczLN3V4N1c,James Rossi,james.rossi@ziggo.nl,1981-08-25,M,,+31670673082,Delft,97.8,kg,180,cancelled,2026-01-29,typeform
recOY2i4TAxItHIkJ,Ivan Hendriks,ivan.hendriks@live.nl,1963-01-22,vrouw,591895924,,Tilburg,88.5,kg,155,actief,2025-08-14,referral
recE5EZc4nGbyVnfO,Olga Rossi,olga.rossi@ziggo.nl,1988-03-01,m,,06-84313835,Haarlem,160.0,kg,196,actief,2025-11-12,referral
recOz2j2ZjciKrX9H,Annelies Bakker,annelies.bakker@gmail.com,1967-11-28,m,,+31685040627,Tilburg,132.1,kg,181,active ,2025-05-31,referral
recP2i328PGoYLUmy,Fatima Ricci,fatima.ricci@hotmail.com,11/11/1963,female,243630633,0648284565,Amsterdam,80.6,kg,161,churned,2023-11-07,typeform
recvKmIDL34OOK2dU,Daan Jansen,daan.jansen@hotmail.com,07/12/1963,M,,+31669940587,Utrecht,100.5,kg,196,churned,07-10-2022,import
recl2K6mDwxTZ9svS,Marieke Chen,marieke.chen@protonmail.com,1961-03-19,man,,0647436486,Amsterdam,113.9,kg,166,active,2026-05-04,typeform
recbXwVnT6a4KTSpx,Fatima-F de Wit,fatima.dewitx@ziggo.nl,1979-03-13,M,714500586,,Rotterdam,91.4,kg,182,actief,2025-07-05,typeform
rec6I7ibvUx55WDJv,Ahmed Bos,ahmed.bos@kpnmail.nl,1989-05-21,F,186045384,06-74282600,Amersfoort,118.0,kg,168,opgezegd,2024-12-21,typeform
recHz5uhlZyiPGZ8G,Emily de Graaf,emily.degraaf@live.nl,1986-03-09,F,946462586,+31677486646,Almere,76.2,kg,163,new,2024-12-30,website
recIqeI7IbZsH1ElS,Emily Dijkstra,emily.dijkstra@protonmail.com,1977-02-28,Female,,0657563345,Apeldoorn,80.5,kg,167,churned,2026-02-15,import
recVAmFcKiHXGzwIE,Priya Petrov,priya.petrov@outlook.com,1979-06-18,m,,0699033794,Zwolle,100.3,kg,192,churned,2025-02-05,typeform
recNWRy1oHCxK00K6,Kasia Kowalski,kasia.kowalski@protonmail.com,2000-12-04,Male,,+31644958764,Rotterdam,96.3,kg,192,Active,2025-03-06,referral
recX9COf0Jxvj8fhz,Noor Ricci,noor.ricci@ziggo.nl,1961-11-16,man,912167853,+31631878878,Arnhem,105.8,kg,173,churned,2024-12-19,typeform
recNRkX4WCTnJXytS,Lisa-L Jones,lisa.jonesx@ziggo.nl,1970-09-20,Female,,+31624847781,Tilburg,77.6,kg,163,opgezegd,11/08/2023,referral
recZ2sLU3s9ZxKMg9,Julia Benali,julia.benali@protonmail.com,02-07-1962,vrouw,,+31625795657,Utrecht,79.9,kg,163,active ,2023-04-07,typeform
recJSFiE1aJ6xK5U2,Luuk Bos,luuk.bos@outlook.com,27-07-1985,female,387890658,0611635547,Leiden,120.7,kg,184,Active,2023-03-21,website
recPKWt41zbsUxU8f,Giulia de Groot,giulia.degroot@gmail.com,06/13/1999,man,821001243,+31683958132,Zwolle,,kg,172,active ,2022-12-08,website
recrQ9c5XmkjMTp6g,Hendrik Jones,hendrik.jones@gmail.com,1986-07-14,female,,+31604139865,Apeldoorn,127.8,kg,190,prospect,2024-07-25,typeform
recNICkU3CQsiyupA,Marieke Andersen,marieke.andersen@live.nl,1992-09-28,man,732726839,0645928342,Zaandam,89.5,kg,169,cancelled,03-01-2024,campaign_expat_2023
rect56pyxpr5g6Jlr,Piotr Novak,piotr.novak@live.nl,24-05-2006,Male,137259293,+31629738864,Groningen,107.1,kg,162,active ,2022-09-14,typeform
recFSHozZzoAEk8MU,Emre Kowalski,emre.kowalski@live.nl,1991-08-03,Male,,+31654526476,Apeldoorn,153.3,kg,191,actief,2024-07-12,website
recJkjV1VUqVgiTqc,Luuk Dekker,luuk.dekker@outlook.com,1990-12-25,V,254560088,0634629686,Rotterdam,129.3,kg,188,cancelled,2022-08-26,typeform
recofSKW8rLeNcUCx,Fatima Wang,fatima.wang@ziggo.nl,1990-03-19,M,417083464,+31638904858,Dordrecht,75.2,kg,164,cancelled,27-12-2023,typeform
rec6GYRmGhzd36U3T,Sophie Novak,sophie.novak@hotmail.com,1974-11-24,man,794446516,+31668760069,Apeldoorn,253.1,lbs,167,active ,2024-03-13,campaign_expat_2023
recm226hOL9RJgPta,Kees Kaya,kees.kaya@gmail.com,2000-07-08,man,,+31640590485,Amsterdam,86.2,kg,153,cancelled,2024-05-19,import
recGGthFX59dSjog5,Levi de Graaf,levi.degraaf@gmail.com,1968-01-27,male,,,Rotterdam,102.1,kg,165,active ,2022-10-25,typeform
recxrn5fCdL4pWmxR,Luuk Chen,luuk.chen@yahoo.com,1960-08-27,male,,+31673191802,Den Haag,114.7,kg,194,actief,2024-11-03,import
recQVTDTqZjIvP3FS,Emma Kowalski,emma.kowalski1@icloud.com,1984-12-24,Male,,,Dordrecht,139.9,kg,198,Active,2024-11-27,typeform
recHzV3rm8Sd34Cun,Sem Costa,sem.costa@live.nl,1970-08-16,f,,,Zaandam,123.2,kg,177,ACTIEF,2025-02-13,typeform
recLGZtx7LCyGnotz,Eva Novak,eva.novak@icloud.com,2005-07-05,male,,+31604369131,Delft,86.8,kg,159,Active,2022-09-17,referral
recF9gAwDCa4TZCKA,Emma de Wit,emma.dewit@yahoo.com,1964-10-13,female,,06-77525667,Almere,88.1,kg,155,Active,2025-04-27,referral
recUOYbmPiFS4EnBZ,Anna Novak,anna.novak@gmail.com,09/12/1972,Male,,+31640623167,Tilburg,124.7,kg,177,paused,24-10-2023,campaign_expat_2023
recCTLkqpSiJB3TrT,Amira Novak,amira.novak@live.nl,14-03-1995,Male,,,Dordrecht,134.6,kg,186,ACTIEF,16-03-2024,campaign_expat_2023
recU1EKXB97oXzfe0,Amira Bos,amira.bos@hotmail.com,1968-06-11,vrouw,,06-94568600,Den Haag,183.4,lbs,163,ACTIEF,2022-08-04,referral
recce583tAGU5Mqag,Sophie Rossi,sophie.rossi@protonmail.com,1988-11-03,M,,06-15147267,Almere,104.4,kg,185,churned,2023-10-27,import
recL5nPtKwUq9Degj,Lotte Nowak,lotte.nowak@hotmail.com,1960-05-22,male,,0606742638,Nijmegen,144.6,kg,198,paused,2025-08-07,typeform
rec5f38OifM39CAGY,Amira Rossi,amira.rossi@protonmail.com,29-01-1983,female,,06-92827594,Amsterdam,116.1,kg,187,active,2022-11-12,website
recI3LQ7MzfiIK0ri,Marieke Smit,marieke.smit@live.nl,1970-11-11,F,,+31629903296,Maastricht,135.4,kg,184,active ,2025-02-19,typeform
rechZ3whJHWYrIiim,Luuk de Wit,luuk.dewit@icloud.com,1963-01-15,m,,+31647297299,Maastricht,92.3,kg,178,Active,2023-01-04,typeform
rec0hhSlqsGjZFntz,Ruben Taylor,ruben.taylor@live.nl,1997-02-10,Female,524554705,0649494270,Groningen,154.5,kg,193,ACTIEF,2025-04-13,website
recIAIpnwjzrdtliF,Bram Novak,bram.novak@ziggo.nl,1993-02-21,Male,,0658470087,Dordrecht,98.9,kg,185,actief,2022-12-01,website
recqEAvESm6Li80vQ,Roos de Groot,roos.degroot@hotmail.com,1967-12-16,female,504101432,0614141047,Eindhoven,98.1,kg,160,active ,2024-06-09,referral
recwKzjvkKtBOjQqv,Teun El Amrani,teun.elamrani@ziggo.nl,03/09/1976,M,,+31639200582,Eindhoven,97.3,kg,176,actief,2022-09-06,campaign_expat_2023
recnbzJ6oRBxRqiCQ,Oli Smit,oliver.smitx@live.nl,07/01/1961,f,126767488,+31695946416,Rotterdam,116.2,kg,174,Paused,12-10-2023,referral
recoA81p52hB0PPex,Deniz Jansen,deniz.jansen@kpnmail.nl,1976-06-11,vrouw,832132810,06-86860119,Eindhoven,131.1,kg,183,new,11-10-2023,website
recz5lq50kHb4TY74,Thijs van Dijk,thijs.vandijk@protonmail.com,1962-07-21,f,,+31630701166,Nijmegen,150.3,kg,198,actief,2023-05-17,import
recLxfx4fbmgyhjKM,Luuk de Vries,luuk.devries1@icloud.com,05-06-1992,m,,+31639634502,Nijmegen,107.3,kg,177,paused,2023-08-03,import
rec2BJxixURRNBHZ9,Grace Horvat,grace.horvat@hotmail.com,2006-11-16,man,608620610,+31665715021,Den Haag,85.3,kg,169,Paused,12-08-2023,referral
reczWbsUpIkTuJy7L,Ivan van Leeuwen,ivan.vanleeuwen@icloud.com,1964-04-21,vrouw,600305703,+31623334666,Utrecht,93.8,kg,162,Paused,2025-01-03,campaign_expat_2023
recSlkaaQr5HE3iTW,James Ivanov,james.ivanov@yahoo.com,01/22/2003,M,,06-80487513,Rotterdam,103.7,kg,169,active ,04/07/2023,campaign_expat_2023
recSrt7z7QYxt14rG,Willem Kaya,willem.kaya@outlook.com,1970-04-10,Male,,06-26148082,Arnhem,94.2,kg,162,Churned,2026-02-17,typeform
recbpjIuy7rgvTlia,Sanne Bos,sanne.bos@hotmail.com,1983-10-24,female,,+31606453383,Almere,89.8,kg,180,active,2026-06-18,website
recTHWYOyu0LsC1dV,Giulia Ricci,giulia.ricci@protonmail.com,15-04-1966,man,323678178,0666475921,Arnhem,111.5,kg,165,cancelled,2024-02-12,referral
recGlXkpFHKZjn58s,Arjun Nowak,arjun.nowak1@ziggo.nl,10/07/1967,Female,,+31695553804,Groningen,97.4,kg,156,Churned,2022-09-04,typeform
recQ01FHcdaHmIgal,Piotr Visser,info@,2003-07-12,vrouw,,+31637369528,Maastricht,114.0,kg,187,prospect,2025-10-25,typeform
rec0fGGdR4MTFZgNE,Ivan Chen,ivan.chen@icloud.com,1997-03-18,Male,,+31612171191,Zwolle,112.8,kg,163,opgezegd,11/26/2022,typeform
recbvMv5FlaJYBBZr,Femke Dijkstra,femke.dijkstra@ziggo.nl,1995-05-03,female,941774235,0629324765,Haarlem,125.8,kg,175,Churned,2025-05-16,typeform
rectlOBpRTViqhqye,Noor Jones,noor.jones@outlook.com,20-08-1995,m,,+31626727782,Den Haag,111.2,kg,177,Active,02/20/2024,campaign_expat_2023
recBuoXuxKjGyfDQo,Julia van der Meer,julia.vandermeer@live.nl,02-12-1963,vrouw,,+31699830253,Haarlem,63.3,kg,153,active,2022-07-05,import
recI6pf1oIgUTMIJ3,Gijs Rossi,gijs.rossi@protonmail.com,1988-02-27,f,,06-03422884,Den Haag,108.4,kg,178,opgezegd,2025-01-31,import
rec0OUnw8bZD0mEGA,Sem Dekker,sem.dekker@gmail.com,1961-10-15,vrouw,,+31621166984,Dordrecht,86.1,kg,175,cancelled,2026-02-18,typeform
recaYvZwZ8Lzy53ah,Ruben Bos,ruben.bos@live.nl,1992-10-14,M,,0623038810,Tilburg,109.9,kg,172,paused,01/31/2023,website
recQovwkQeR8ZAu8X,Sanne de Wit,sanne.dewit@protonmail.com,1991-11-20,V,,0628742964,Maastricht,94.4,kg,190,paused,2024-12-02,campaign_expat_2023
recClJNNJbreHbEUy,Levi Brown,levi.brown@yahoo.com,01/09/2007,male,273527113,+31657268201,Zwolle,162.0,,168,churned,2024-05-26,campaign_expat_2023
recKOp33n1YxD50Wt,Daan Meijer,daan.meijer@gmail.com,28-07-1973,male,815594732,,Rotterdam,103.7,kg,166,active ,2022-09-30,website
recmYDDNwBvMZ1lI0,Julia van den Berg,julia.vandenberg@live.nl,18-02-1992,m,,+31642521222,Groningen,118.3,kg,178,opgezegd,25-02-2023,typeform
recWiD8luMVefzLic,Teun van der Meer,teun.vandermeer@kpnmail.nl,2007-02-15,man,,+31623921109,Apeldoorn,93.1,kg,188,actief,2025-01-12,import
recXBt2glJIHZjEPe,Deniz Brown,deniz.brown@yahoo.com,2006-08-13,F,,+31668614447,Almere,106.3,kg,187,on hold,2025-10-03,typeform
recsxzUXSHLDrrjBd,Kees Bos,kees.bos @outlook.com,1966-01-03,F,,,Tilburg,138.8,kg,185,active ,2025-09-13,referral
recmuPrvVyWKjz8qL,Jesse Wilson,jesse.wilson@protonmail.com,1995-04-15,Male,296829109,0600462895,Zaandam,100.1,kg,188,actief,2025-07-20,campaign_expat_2023
recbKfJubRWYAxpHh,Eva Bos,eva.bos@live.nl,15-06-2005,F,659859348,06-46670907,Zaandam,113.3,kg,186,Active,20-03-2024,import
rec9APKzw0UXy5XnL,Lotte Jansen,lotte.jansen@live.nl,01/27/1984,vrouw,,0654932949,Haarlem,94.2,kg,159,opgezegd,2023-05-22,website
reczrFPHpM6PXpeFV,Willem Brouwer,willem.brouwer@hotmail.com,1959-09-17,vrouw,,+31655486976,Arnhem,150.5,kg,193,Active,2022-05-26,website
recxtMmrYYG8vdknD,Zeynep Meijer,zeynep.meijer@kpnmail.nl,1994-01-02,Male,,0627175182,Haarlem,99.2,kg,174,opgezegd,2023-11-20,typeform
recQXxDCnUkTM9odX,Priya Ivanov,priya.ivanov@kpnmail.nl,26-11-1996,V,,0654887293,Almere,87.8,kg,158,active ,2024-05-14,campaign_expat_2023
recwKrmT6T7V31BI5,Lucas Ivanov,lucas.ivanov@kpnmail.nl,1969-03-08,V,919095239,+31665633960,Haarlem,116.7,kg,170,active,05-03-2023,campaign_expat_2023
recEQUYprH7ASQbm3,Julia Sharma,julia.sharma@outlook.com,17-05-2000,F,,0661657852,Amsterdam,70.0,kg,163,Active,2023-02-17,typeform
reczeqeCE1ZgDfpOS,Mei Nowak,mei.nowak@protonmail.com,1978-02-20,male,267185686,06-28747650,Rotterdam,98.3,kg,153,active,2024-08-30,import
recW4vJkkJknUVK9h,Elena Ricci,elena.ricci@kpnmail.nl,13-02-2002,Female,,0682751234,Eindhoven,101.0,kg,165,ACTIEF,09/04/2022,campaign_expat_2023
